,name,price,adress,unit_details,description,score,URL
697,"['', '3 Beds 3 Baths Townhouse']","['$3,100 / Month']","['West Kelowna, BC, V4T 2K1']","['4025 Gellatly Rd, West Kelowna, BC', 'Listed over a week ago · Available now', 'Townhouse', '3 beds · 3 baths', 'Central AC', 'Central heating', 'In-unit laundry', 'Garage parking', 'Joined Facebook in 2023']","['Brand New!\nDesirable Corner unit with lakeview in the popular Carbury Townhouse.  \nThis amazing townhouse unit sets a new standard for modern townhomes in the Okanagan.  \nExtra large double car garage with additional parking in the drive way.\nAmazing kitchen,\nAmazing view of the Okanagan lake and the valley.\nAmazing amount of natural light and open feel throughout the unit.  \nAbsolutely great package in a resort like neighborhood.  \n\nRent does not include Gas, Electricity, Cable and Internet.   \nTenant Insurance required.\n\nNo Pets No Smoking See less']",[],['https://www.facebook.com/marketplace/item/1853337951685429/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748155682550564808%22%2C%22mf_story_key%22%3A%229173402086006969%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A9173402086006969%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.48848679063513%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%229173402086006969%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
698,"['', '2 Beds 1 Bath House']","['$2,350 / Month']",['Location is approximate'],"['Kelowna, BC', '1175 square meters', 'Dog and cat friendly', 'Listed over a week ago · Available now', 'House', '2 beds · 1 bath', '1175 square meters', 'Central AC', 'Gas heating', 'In-unit laundry', 'Off-street parking', 'Unfurnished', 'Kelowna, BC', 'Joined Facebook in 2021']","['Location:  456 Barkley Road, Lower Mission\nAvailable:  Immediately  \n\n-2 bedroom, 1 bathroom house\n-$2,350 per month\n-Tenants make own power and gas account +$90/month for water/sewer/garbage/recycling \n-1175 square feet, built in 1960\n-1 small dog under 30 pounds or 1 cat \n-Lease to start, long term tenant preferred\n-Private laundry and dishwasher  \n-Gas heat, central A/C  \n-Parking for 3 vehicles in carport and on shared driveway.   \n-No backyard grass use, tenants get access to private, covered concrete patio. \n-Attached storage \n-Content insurance not mandatory See less']",[],['https://www.facebook.com/marketplace/item/570797541221234/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748155682550564808%22%2C%22mf_story_key%22%3A%225692938874164774%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5692938874164774%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.4885927790385%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225692938874164774%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
699,"['', '2 Beds 2 Baths - Apartment']","['$2,000 / Month']","['West Kelowna, BC, V4T 3J3']","['3211 Skyview Ln, West Kelowna, BC', '870 square meters', 'Listed 6 days ago · Available now', 'Fitness Center', 'Resident Lounge', 'Secured Entry', 'Elevator', 'Apartment', '2 beds · 2 baths', '870 square meters', 'AC available', 'Electric heating', 'In-unit laundry', 'Garage parking', 'Unfurnished', '1 month Lease', 'Balcony', 'Cable TV', 'Dishwasher', 'Microwave', 'Oven', 'Patio', 'Refrigerator', 'Joined Facebook in 2007']","['2 bed/2 bath condo. Fully furnished and equipped in beautiful Copper Sky in West Kelowna. The complex is set high up with stunning panoramic lake and mountain views. \n\nAmazing amenity center with gym, sauna, steam room, sports courts, lounges, year round hot tub and seasonal pool \n\n15 min to downtown Kelowna \n\nShort term lease available immediately until mid-end May 2023. Weekly/monthly rates available. \n\n1 underground parking secured parking stall. \n\nUtilities/cable/wifi included \n\nSmall pet will be considered See less']",[],['https://www.facebook.com/marketplace/item/1262152551314886/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748155682550564808%22%2C%22mf_story_key%22%3A%225935699173181240%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5935699173181240%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.48907629278873%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225935699173181240%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
700,"['', '1 Bed 1 Bath Apartment']","['$1,100 / Month']","['Kelowna, BC, V1V 3E4']","['842 Academy Way, Kelowna, BC', 'Listed over a week ago', 'Apartment', '1 bed · 1 bath', 'AC available', 'Heating available', 'Laundry in building', 'Parking available', 'Unfurnished', 'Joined Facebook in 2018']","['Lakeview studio apartment for rent(sublet) \nfrom May 1st until September 1st. It is fully furnished with all utilities included. \nThe building contains a gym, laundry room, study rooms, and game room.\nStudents only, no pets\nten-minute walk from UBCO See less']","['Provided by Walk Score®︎', '3 out of 100', '37 out of 100', '29 out of 100', 'Provided by Walk Score®︎', 'Routes: 8 University / OK College', 'Routes: 97 Okanagan', 'Routes: 23 Lake Country, 4 Pandosy / UBCO Express']",['https://www.facebook.com/marketplace/item/346581986958857/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748155682550564808%22%2C%22mf_story_key%22%3A%224014001042036757%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A4014001042036757%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.48963257646547%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%224014001042036757%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
701,"['', 'New 1Bed 1 Bath - House Acadia St, Kelowna, BC V1V, Canada Walking distance to UBCO. Close to Airpo']","['$1,700 / Month']","['Kelowna, BC, V1V']","['Acadia St, Kelowna, BC', '540 square meters', 'Listed over a week ago · Available 2023/02/15', 'House', '1 bed · 1 bath', '540 square meters', 'Central AC', 'Central heating', 'In-unit laundry', 'Street parking', 'Unfurnished', '1 Year Lease', 'Joined Facebook in 2007']","['Available, serious inquiries only!\n1Bed 1 Bath - House\nAcadia St, Kelowna, BC V1V\nWalking distance to UBCO. \nClose to Airport and Golf course and shopping\nBeautiful valley views \n9 ft ceiling,\nSS Appliances (18 Cuft Fridge,Full size 24” Dishwasher, Full size 30” Range and Over The Range Microwave). Full size in suite laundry. All Whirlpool Brand. \n\nLuxury vinyl flooring, Quartz counter tops. New window coverings. Deep closet .\nPrivate entrance. \nPrefer Long term lease. \n\nIncludes Water, Central heating / cooling and shared internet. \n\nYou pay for electricity. (On a separate panel)\n\nNo pets, no smoking and no parties. \nNo DRUGS\nlooking for clean , quiet and respectful tenant/s. \n1/2 rent as security deposit. \nReferences and proof of employment /school registration required. \n1-Pm a little about yourself employment/ school ; single or double occupancy \n2- you will receive an application form if a good fit\n3-viewing to follow \n\nAvailable immediately. \nFurniture shown in pictures not included but Negotiable. See less See less']","['Provided by Walk Score®︎', '2 out of 100', '34 out of 100', '16 out of 100', 'Provided by Walk Score®︎', 'Routes: 4 Pandosy / UBCO Express', 'Routes: 4 Pandosy / UBCO Express, 6 Glenmore / UBCO Express', 'Routes: 8 University / OK College']",['https://www.facebook.com/marketplace/item/6363893900288577/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748155682550564808%22%2C%22mf_story_key%22%3A%226401652529849403%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6401652529849403%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.49009538758943%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226401652529849403%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
702,"['', '2 Beds 1 Bath House']","['$1,550 / Month']",['Location is approximate'],"['West Kelowna, BC', 'Listed over a week ago', 'House', '2 beds · 1 bath', 'Unfurnished', 'West Kelowna, BC', 'Joined Facebook in 2019']","[""Our amazing students graduated with job placements out of town, so my basement suite is available from 1-Feb-2023 (originally I have friends coming to visit but their plans has changed).\n\nWalk-out legal Basement suite available from 1-Feb-2023 to end of April/August.  We have been renting to students the last few years and enjoy the interactions, so moving forward, we'd prefer continue with students from September to April with possible Summer extension.  \n\nMaximum Occupancy is 2 (no exception).\n\nAbout the suite:\n- Substantially renovated in 2017/2018\n- Furnished\n- 2 Bedrooms, 2nd bedroom fits pullout bed or can be setup as a den\n- 1 Bath with deep tub\n- In-Suite Laundry\n- Full kitchen with LG appliances (Fridge, Stove, Dishwasher)\n- Parking available for 1-2 cars (driveway or street)\n- Located in North Glenmore, 5 mins from UBCO and on bus route\n- Price: $1550 plus $150 utilities allowance (WiFi also included, but no TV/cable)\n\nAbout you:\n- 2 students or a couple (not looking to rent each room out separately) who are looking for a place from 1-Jan-2023\n- You are quiet and respectful\n- You do not have any pets\n- You are non-smokers or non-vapers\n- You are non-drug users (sorry we are not 420 friendly)\n- You do not party (as this is in a family & senior oriented neighborhood)\n- Have good reference and credit records\n- If you are under 19 or a student, co-signer is required\n- Willing and able to get tenant insurance\n\nAbout us:\n- Caring & respectful\n- Responsive to any reasonable requests\n- Been landlords for about 5 years with great tenants (mostly students who stayed with us for multiple years til they graduated)\n\nIf interested, please PM me with info:\n- Who would be living here\n- Where you are moving from\n- How long you are staying\n- Anything else you want to tell us See less""]",[],['https://www.facebook.com/marketplace/item/698748945068263/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748155682550564808%22%2C%22mf_story_key%22%3A%226570956076255112%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6570956076255112%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.49040348226135%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226570956076255112%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
703,"['', '3 Beds 2 Baths House']","['$2,400 / Month']",['Location is approximate'],"['Central Okanagan, BC', '1250 square feet', 'Listed over a week ago · Available now', 'House', '3 beds · 2 baths', '1250 square feet', 'Central AC', 'Gas heating', 'In-unit laundry', 'Parking available', 'Central Okanagan, BC', 'Joined Facebook in 2011']","['Home near Fintry for rent until April 30th, 2023. Fully Furnished and in gated community. ']",[],['https://www.facebook.com/marketplace/item/550589553631979/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748145993107944295%22%2C%22mf_story_key%22%3A%225753197664796680%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5753197664796680%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.50144087869418%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225753197664796680%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
704,"['', '1 Bed 1 Bath - Apartment']","['$1,400 / Month']","['Kelowna, BC, V1X 7P6']","['Fizet Ave, Kelowna, BC', 'Listed over a week ago · Available 2023/03/01', 'Apartment', '1 bed · 1 bath', 'Off-street parking', 'Unfurnished', 'Joined Facebook in 2007']",['Bright Spacious 1 bedroom 1 bathroom basement suite.  Walking distance to bus stops and Rutland YMCA.  Close to McCurdy and Rutland. No pets and no smoking. Utilities and wifi included. References and credit check is required.  Available March 1st. See less'],[],['https://www.facebook.com/marketplace/item/861803301768137/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748145993107944295%22%2C%22mf_story_key%22%3A%228637103126363607%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A8637103126363607%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.50154660148886%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%228637103126363607%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
705,"['', 'Veda Suite(sunset Ridge) Rental from May 1st to August 28th']","['$1,150 / Month']","['Kelowna, BC, V1V 3E4']","['802 Academy Way, Kelowna, BC', 'Listed over a week ago', 'Apartment', '1 bed · 1 bath', 'Unfurnished', 'Joined Facebook in 2014']","['1 Bed 1 Bath - Apartment\n\n802 Academy Way, Kelowna, BC V1V 0C4, Canada\n\nRenting from May 1st to August 28th. For UBCO students only!\n\nThis room has arguably one of the best window view at Veda (refer to the last two pictures, taken directly from my suite window). \n\nwalking distance to UBCO, perfect for summer students.\n\nI will include optional mattress topper and full bed set since room does not come with beddings besides the mattress. \n\nFeel free to reach out and let me know if you have any questions! See less']","['Provided by Walk Score®︎', '17 out of 100', '47 out of 100', '29 out of 100', 'Provided by Walk Score®︎', 'Routes: 4 Pandosy / UBCO Express', 'Routes: 4 Pandosy / UBCO Express, 6 Glenmore / UBCO Express', 'Routes: 8 University / OK College']",['https://www.facebook.com/marketplace/item/855944922298767/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748145993107944295%22%2C%22mf_story_key%22%3A%226010457089035236%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6010457089035236%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.50259839639379%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226010457089035236%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
706,"['', 'Room for rent']",['$900 / Month'],"['Kelowna, BC, V1Y 5J1']","['Christleton Ave, Kelowna, BC', 'Listed over a week ago', 'Bike Parking', 'House', '1 bed · 1 bath', 'AC available', 'Gas heating', 'Off-street parking', 'Unfurnished', 'Balcony', 'Basement', 'Cable TV', 'Joined Facebook in 2009']","['1 parking spot off the road, shared kitchen and living space. Looking for someone who is 420 friendly and can afford utilities as well which is a little extra a month. We are a house of all guys but will accept anyone who fits the description. If you like to cook or clean then we have a compensation place for less rent with chore tasks or just pay full and don’t do a thing 😅 we are all students at ubco and are located near the hospital which is close to basically everything. Send me your personal application if you’re interested 👍🏻 See less']","['Provided by Walk Score®︎', '59 out of 100', '38 out of 100', '99 out of 100', 'Provided by Walk Score®︎', 'Routes: 1 Lakeshore, 8 University / OK College', 'Routes: 5 Gordon', 'Routes: 1 Lakeshore, 12 McCulloch, 4 Pandosy / UBCO Express, 8 University / OK College']",['https://www.facebook.com/marketplace/item/1589250501432513/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4748145993107944295%22%2C%22mf_story_key%22%3A%224642211109149463%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A4642211109149463%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A-1%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.502635424765%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%224642211109149463%5C%22%3A204%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D']
